OP_Schulformen;OP_POKrz;OP_Krz;OP_Abgangsart_B;OP_Abgangsart_NB;OP_Art;OP_Typ;OP_Bildungsgang;OP_Name;OP_Kommentar;OP_Jahrgaenge;OP_BKIndex;OP_BKAnl_Typ;OP_Reihenfolge;gueltigVon;gueltigBis
-V-;GE/APO-SI05/5-10;GE/APO-SI05/AGZ;A;;A;;A;Abgangszeugnis nach frühestens 10 Schulbesuchsjahren;;-05-06-07-08-09-;;;0;;
-V-;GE/APO-SI05/5-10;GE/APO-SI05/V6-8;;;V;;A;Besondere Vers.-Best. für die Klassen 6-8;§27(2);-06-07-08-;;;1;;
-V-;GE/APO-SI05/5-10;GE/APO-SI05/FOR;F;;A;;A;FOR: Mittlerer Schulabschluss (Fachoberschulreife ohne Qualifikationsvermerk);§401(2);-09-10-;;;3;;
-V-;GE/APO-SI05/5-10;GE/APO-SI05/FORQ-E;G;;A;;A;FORQ-E: Mittlerer Schulabschluss (Fachoberschulreife mit Berechtigung z. Besuch d. gymn. Oberstufe -Einführungsphase-);§41(4);-09-10-;;;4;;
-V-;GE/APO-SI05/5-10;GE/APO-SI05/FORQ-Q;G;;A;;A;FORQ-Q: Mittlerer Schulabschluss (Fachoberschulreife mit Berechtigung z. Besuch d. gymn. Oberstufe -Qualifikationsphase-);§41(5);-09-10-;;;99;;
-V-;GE/APO-SI05/5-10;GE/APO-SI05/HA;B;;A;;A;HA: Hauptschulabschluss;§38(3);-09-;;;1;;
-V-;GE/APO-SI05/5-10;GE/APO-SI05/HA;B;;A;;A;HA: Hauptschulabschluss;§38(3);-10-;;;99;;
-V-;GE/APO-SI05/5-10;GE/APO-SI05/HA10;D;;A;;A;HA10: Hauptschulabschluss n. Kl. 10;§39(2);-09-10-;;;2;;
-V-;GE/APO-SI05/5-10;GE/APO-SI05/KV5;;;V;;A;Keine Versetzung von Kl. 5 nach Kl. 6;§11(2);-05-;;;1;;
-V-;GE/APO-SI05/5-10;GE/APO-SI05/OA;C;;A;;A;Ohne Abschluss;;-10-;;;0;;
-H-V-GE-S-;H/APO-SI05/10A;H/APO-SI05/OA10A;B;;A;;A;HA: Hauptschulabschluss nach bes. Vers.-Best. von Kl. 9 nach Kl. 10A;§24(1,2);-09-10-;;;1;;
-GE-;APO-GOSt(B)10/G8;GE/APO-GOStG8/HA10;D;;A;;A;HA10: Hauptschulabschluss n. Kl. 10;§39(2);-EF-;;;2;;
-GE-;APO-GOSt(B)10/G8;GE/APO-GOStG8/FORQ-E;G;;A;;A;FORQ-E: Mittlerer Schulabschluss (Fachoberschulreife mit Berechtigung z. Besuch d. gymn. Oberstufe -Einführungsphase-);§41(4);-EF-;;;4;;
-BK-SB-;APO-BK-15/C-FOS;APO-BK-15/C-FOS/FOR;;;A;FOR;A;FOR: Fachoberschulreife nach APO-BK-15, Anl. C;C;-01-;-12-;-C05-;1;;
-BK-;APO-BK-15/C-BFS-BAB;APO-BK-15/C-BFS-BAB/HA10;;;A;HA10;A;HA10: Hauptschulabschluss Klasse 10 nach APO-BK-15, Anl. C;C;-01-;-10-;-C01-C12-;1;;
-BK-SB-;APO-BK-15/C-BFS-BK;APO-BK-15/C-BFS-BK/HA10;;;A;HA10;A;HA10: Hauptschulabschluss Klasse 10 nach APO-BK-15, Anl. C;C;-01-;-12-;-C03-C04-;1;;
-BK-SB-;APO-BK-15/B;APO-BK-15/B09/HSA;0D;;A;;A;BK: Hauptschulabschluss nach Klasse 10 nach APO-BK-15, Anl.B;B;-01-02-;-8-;-B09-;1;;
-BK-SB-;APO-BK-15/B;APO-BK-15/B09/FGO;0G;;A;;A;BK: Mittlerer Abschluss (FOR mit Qualifikationsvermerk) nach APO-BK-15, Anl.B;B;-02-03-;-8-;-B09-;3;;
-BK-SB-;APO-BK-15/B;APO-BK-15/B09/FOR;0F;;A;;A;BK: Mittlerer Abschluss (FOR ohne Qualifikationsvermerk) nach APO-BK-15, Anl.B;B;-02-03-;-8-;-B09-;2;;
-BK-SB-;APO-BK-15/B;APO-BK-15/B09/BK/BAB;5G;;A;;B;BK:Berufsabschluss, Anl.B;B;-03-;-8-;-B09-;1;;
-BK-SB-;APO-BK-15/B;APO-BK-15/B10/HSA;0D;;A;;A;BK: Hauptschulabschluss nach Klasse 10 nach APO-BK-15, Anl.B;B;-03-04-;-8-;-B09-;1;;
-BK-SB-;APO-BK-15/B;APO-BK-15/B10/FGO;0G;;A;;A;BK: Mittlerer Abschluss (FOR mit Qualifikationsvermerk) nach APO-BK-15, Anl.B;B;-03-04-;-8-;-B10-;3;;
-BK-SB-;APO-BK-15/B;APO-BK-15/B10/FOR;0F;;A;;A;BK: Mittlerer Abschluss (FOR ohne Qualifikationsvermerk) nach APO-BK-15, Anl.B;B;-03-04-;-8-;-B10-;2;;
-BK-SB-;APO-BK-15/B;APO-BK-15/B10/BK/BAB;5G;;A;;B;BK:Berufsabschluss, Anl.B;B;-04-;-8-;-B10-;1;;
-BK-SB-;APO-BK-15/B;APO-BK-15/B08/V;;;V;;A;Versetzung nach APO-BK-15, Anl.B);B;-01-;-8-;-B08-;1;;
-BK-SB-;APO-BK-15/B;APO-BK-15/B09/V;;;V;;A;Versetzung nach APO-BK-15, Anl.B);B;-01-02-;-8-;-B09-;1;;
-BK-SB-;APO-BK-15/B;APO-BK-15/B10/V;;;V;;A;Versetzung nach APO-BK-15, Anl.B);B;-01-02-03-;-8-;-B10-;1;;
