NameTabelle;NameSpalte;Revision;Veraltet;Sortierung;Datentyp;Datenlaenge;DefaultWert;IsNotNull;JavaAttributName;JavaAttributConverter;JavaAttributConverterRevision;JavaAttributConverterVeraltet;JavaKommentar
SchuelerAbitur;SchulnrEigner;;1;44;int;;;0;;;;;Die Nummer der Schule, zu der dieser Datensatz gehört (falls mehrere Schulen mit dem gleichen Schema arbeiten)
SchuelerAnkreuzfloskeln;ID;;;1;bigint;;;1;;;;;ID des Ankreuzfloskeleintrags
SchuelerAnkreuzfloskeln;Schueler_ID;;1;2;bigint;;;1;;;;;DEPRECATED: Schüler-ID zum Ankreuzfloskeleintrag, in Abschnitt_ID enthalten
SchuelerAnkreuzfloskeln;Abschnitt_ID;;;3;bigint;;;1;;;;;ID der zugehörigen Schülerlernabschnittsdaten
SchuelerAnkreuzfloskeln;Floskel_ID;;;4;bigint;;;1;;;;;ID der Ankreuzfloskel aus dem Katalog
SchuelerAnkreuzfloskeln;Stufe1;;;5;varchar;1;-;0;;BooleanPlusMinusDefaultMinusConverter;;;Gibt an ob diese Stufe angekreuzt ist
SchuelerAnkreuzfloskeln;Stufe2;;;6;varchar;1;-;0;;BooleanPlusMinusDefaultMinusConverter;;;Gibt an ob diese Stufe angekreuzt ist
SchuelerAnkreuzfloskeln;Stufe3;;;7;varchar;1;-;0;;BooleanPlusMinusDefaultMinusConverter;;;Gibt an ob diese Stufe angekreuzt ist
SchuelerAnkreuzfloskeln;Stufe4;;;8;varchar;1;-;0;;BooleanPlusMinusDefaultMinusConverter;;;Gibt an ob diese Stufe angekreuzt ist
SchuelerAnkreuzfloskeln;Stufe5;;;9;varchar;1;-;0;;BooleanPlusMinusDefaultMinusConverter;;;Gibt an ob diese Stufe angekreuzt ist
SchuelerAnkreuzfloskeln;SchulnrEigner;;1;10;int;;;1;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
SchuelerAnkreuzfloskeln;Jahr;;1;11;int;;;1;;;;;Schuljahr zum Ankreusfloskeleintrag
SchuelerAnkreuzfloskeln;Abschnitt;;1;12;int;;;1;;;;;Abschnitt zum Ankreusfloskeleintrag
SchuelerBKAbschluss;Schueler_ID;;;1;bigint;;;1;;;;;SchülerID für den BKAbschlussReiter
SchuelerBKAbschluss;Schuljahresabschnitts_ID;;;2;bigint;;;0;;;;;ID des Schuljahresabschnittes aus der Tabelle Schuljahresabschnitte
SchuelerBKAbschluss;Zulassung;;;3;char;1;;0;;BooleanPlusMinusConverter;;;Zulassung Ja Nein für den BKAbschlussReiter
SchuelerBKAbschluss;Bestanden;;;4;char;1;;0;;BooleanPlusMinusConverter;;;Bestanden Ja Nein  für den BKAbschlussReiter
SchuelerBKAbschluss;ZertifikatBK;;;5;char;1;;0;;BooleanPlusMinusConverter;;;DEPRECATED: Zertifikat für den BKAbschlussReiter
SchuelerBKAbschluss;ZulassungErwBK;;;6;char;1;;0;;BooleanPlusMinusConverter;;;Zulassung erweiterte Beruflliche Kenntnisse
SchuelerBKAbschluss;BestandenErwBK;;;7;char;1;;0;;BooleanPlusMinusConverter;;;Bestanden erweiterte Beruflliche Kenntnisse
SchuelerBKAbschluss;ZulassungBA;;;8;char;1;;0;;BooleanPlusMinusConverter;;;Zulassung Berufsabschluss  für den BKAbschlussReiter
SchuelerBKAbschluss;BestandenBA;;;9;char;1;;0;;BooleanPlusMinusConverter;;;Bestanden Berufsabschluss für den BKAbschlussReiter
SchuelerBKAbschluss;PraktPrfNote;;;10;varchar;2;;0;;;;;Note Praktische Prüfung für den BKAbschlussReiter
SchuelerBKAbschluss;NoteKolloquium;;;11;varchar;2;;0;;;;;Note Kolloqium für den BKAbschlussReiter
SchuelerBKAbschluss;ThemaAbschlussarbeit;;;12;text;;;0;;;;;Thema Abschlussarbeit für den BKAbschlussReiter
SchuelerBKAbschluss;SchulnrEigner;;1;13;int;;;0;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
SchuelerBKAbschluss;BAP_Vorhanden;;;14;varchar;1;;0;;;;;Berufsabschlussprüfung vorhanden für den BKAbschlussReiter
SchuelerBKAbschluss;NoteFachpraxis;;;15;varchar;2;;0;;;;;Note der Fachpraxis für den BKAbschlussReiter
SchuelerBKAbschluss;FachPraktAnteilAusr;;;16;varchar;1;;0;;BooleanPlusMinusConverter;;;Fachpraktische Anteile mindestens ausreichend für den BKAbschlussReiter
SchuelerBKAbschluss;Jahr;;1;17;int;;;0;;;;;Schuljahr für den BKAbschlussReiter
SchuelerBKAbschluss;Abschnitt;;1;18;int;;;0;;;;;Abschnitt  für den BKAbschlussReiter
SchuelerBKFaecher;ID;;;1;bigint;;;1;;;;;ID des Facheintrags für den BKAbschlussReiter
SchuelerBKFaecher;Schueler_ID;;;2;bigint;;;1;;;;;SchülerIDdes Facheintrags für den BKAbschlussReiter
SchuelerBKFaecher;Schuljahresabschnitts_ID;;;3;bigint;;;0;;;;;ID des Schuljahresabschnittes aus der Tabelle Schuljahresabschnitte für den Facheintrag
SchuelerBKFaecher;Fach_ID;;;4;bigint;;;1;;;;;FachID des Facheintrags für den BKAbschlussReiter
SchuelerBKFaecher;FachKrz;;;5;varchar;20;;0;;;;;Kachkürzel des Facheintrags für den BKAbschlussReiter
SchuelerBKFaecher;FachSchriftlich;;;6;char;1;;0;;BooleanPlusMinusConverter;;;Schriftlichkeit Allgemeinbildend  des Facheintrags für den BKAbschlussReiter
SchuelerBKFaecher;FachSchriftlichBA;;;7;char;1;;0;;BooleanPlusMinusConverter;;;Schriftlichkeit Berufsbezogen des Facheintrags für den BKAbschlussReiter
SchuelerBKFaecher;Vornote;;;8;varchar;2;;0;;;;;Vornote zum Fach des Facheintrags für den BKAbschlussReiter
SchuelerBKFaecher;NoteSchriftlich;;;9;varchar;2;;0;;;;;Schriftliche Note  des Facheintrags für den BKAbschlussReiter
SchuelerBKFaecher;MdlPruefung;;;10;char;1;;0;;BooleanPlusMinusConverter;;;Mündliche Prüfung angesetzt Ja Nein  des Facheintrags für den BKAbschlussReiter
SchuelerBKFaecher;MdlPruefungFW;;;11;char;1;;0;;BooleanPlusMinusConverter;;;Freiwilliege mündliche Prüfung angesetzt Ja Nein  des Facheintrags für den BKAbschlussReiter
SchuelerBKFaecher;NoteMuendlich;;;12;varchar;2;;0;;;;;Note mündliche Prüfung  des Facheintrags für den BKAbschlussReiter
SchuelerBKFaecher;NoteAbschluss;;;13;varchar;2;;0;;;;;Abschlussnote  des Facheintrags für den BKAbschlussReiter
SchuelerBKFaecher;NotePrfGesamt;;;14;varchar;2;;0;;;;;DEPRECATED: Wird seit Änderung der APO-BK nicht mehr genutzt. Gesamtprüfungsnote des Facheintrags für den BKAbschlussReiter
SchuelerBKFaecher;FSortierung;;;15;int;;;0;;;;;Sortierung des Facheintrags für den BKAbschlussReiter
SchuelerBKFaecher;SchulnrEigner;;1;16;int;;;0;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
SchuelerBKFaecher;Fachlehrer_ID;;;17;bigint;;;0;;;;;Lehrer-ID des Facheintrags für den BK-Abschluss-Reiter
SchuelerBKFaecher;NoteAbschlussBA;;;18;varchar;2;;0;;;;;Abschlussnote berufsbezogen  des Facheintrags für den BKAbschlussReiter
SchuelerBKFaecher;Kursart;;;19;varchar;5;;0;;;;;Kursart des Facheintrags für den BKAbschlussReiter
SchuelerBKFaecher;Jahr;;1;20;int;;;0;;;;;Schuljahr des Facheintrags für den BKAbschlussReiter
SchuelerBKFaecher;Abschnitt;;1;21;int;;;0;;;;;Abschnitt des Facheintrags für den BKAbschlussReiter
SchuelerBKFaecher;Fachlehrer;;1;22;varchar;10;;0;;;;;DEPRECATED: Lehrer  des Facheintrags für den BKAbschlussReiter
SchuelerDatenschutz;Schueler_ID;;;1;bigint;;;1;;;;;Fremdschlüssel auf Tabelle Schueler
SchuelerDatenschutz;Datenschutz_ID;;;2;bigint;;;1;;;;;Fremdschlüssel auf den Katalog der DSGVO-Merkmale
SchuelerDatenschutz;Status;;;3;varchar;1;-;1;;BooleanPlusMinusDefaultMinusConverter;;;Gibt an ob eine Zustimmung zum Merkmal vorliegt.
SchuelerDatenschutz;SchulnrEigner;;1;4;int;;;1;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
SchuelerDatenschutz;Abgefragt;;;5;int;;0;1;;Boolean01Converter;;;Status der Abfrage Datenschutz-Eintrags (true/false)
SchuelerEinzelleistungen;SchulnrEigner;;1;1;int;;;1;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
SchuelerEinzelleistungen;ID;;;2;bigint;;;1;;;;;ID der Teilleistung
SchuelerEinzelleistungen;Datum;;;3;date;;;0;;DatumConverter;;;Datum der Teilleistung
SchuelerEinzelleistungen;Lehrer_ID;;;4;bigint;;;0;;;;;LehrerID der Teilleistung
SchuelerEinzelleistungen;Art_ID;;;5;bigint;;;0;;;;;Art der Teilleistung
SchuelerEinzelleistungen;Bemerkung;;;6;varchar;100;;0;;;;;Bemerkung zur Teilleistung
SchuelerEinzelleistungen;Leistung_ID;;;7;bigint;;;1;;;;;LeistungsdatenID der Teilleistung
SchuelerEinzelleistungen;NotenKrz;;;8;varchar;2;;0;;;;;Notenkürzel der Teilleistung
SchuelerErzAdr;ID;;;1;bigint;;;1;;;;;ID des Erzieherdatensatzes
SchuelerErzAdr;Schueler_ID;;;2;bigint;;;1;;;;;SchülerID zum Erzieherdatensatz
SchuelerErzAdr;ErzieherArt_ID;;;3;bigint;;;0;;;;;ErziherARTID zum Erzieherdatensatz
SchuelerErzAdr;Anrede1;;;4;varchar;20;;0;;;;;Anrede1 zum Erzieherdatensatz
SchuelerErzAdr;Titel1;;;5;varchar;10;;0;;;;;Titel1 zum Erzieherdatensatz
SchuelerErzAdr;Name1;;;6;varchar;120;;0;;;;;Nachname1 zum Erzieherdatensatz PAuswG vom 21.6.2019 §5 Abs. 2
SchuelerErzAdr;Vorname1;;;7;varchar;80;;0;;;;;Vorname1 zum Erzieherdatensatz PAuswG vom 21.6.2019 §5 Abs. 2
SchuelerErzAdr;Anrede2;;;8;varchar;20;;0;;;;;Anrede2 zum Erzieherdatensatz
SchuelerErzAdr;Titel2;;;9;varchar;10;;0;;;;;Titel2 zum Erzieherdatensatz
SchuelerErzAdr;Name2;;;10;varchar;120;;0;;;;;Nachname2 zum Erzieherdatensatz PAuswG vom 21.6.2019 §5 Abs. 2
SchuelerErzAdr;Vorname2;;;11;varchar;80;;0;;;;;Vorname2 zum Erzieherdatensatz PAuswG vom 21.6.2019 §5 Abs. 2
SchuelerErzAdr;ErzStrasse;;1;12;varchar;55;;0;;;;;Straße zum Erzieherdatensatz
SchuelerErzAdr;ErzStrassenname;;;13;varchar;55;;0;;;;;Straßenname des Erzieherdatensatzes
SchuelerErzAdr;ErzHausNr;;;14;varchar;10;;0;;;;;Hausnummer wenn getrennt gespeichert
SchuelerErzAdr;ErzHausNrZusatz;;;15;varchar;30;;0;;;;;Zusatz zur Hausnummer wenn Hausnummern getrennt gespeichert werden
SchuelerErzAdr;ErzOrt_ID;;;13;bigint;;;0;;;;;OrtID zum Erzieherdatensatz
SchuelerErzAdr;ErzPLZ;;3;14;varchar;10;;0;;;;;DEPRECATED: PLZ zum Erzieherdatensatz
SchuelerErzAdr;ErzOrtsteil_ID;;;15;bigint;;;0;;;;;OrtsteilID zum Erzieherdatensatz
SchuelerErzAdr;ErzAnschreiben;;;16;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Erhältanschreiben Ja Nein zum Erzieherdatensatz
SchuelerErzAdr;Sortierung;;;17;int;;;0;;;;;Sortierung zum Erzieherdatensatz
SchuelerErzAdr;ErzEmail;;;18;varchar;100;;0;;;;;Email1 zum Erzieherdatensatz
SchuelerErzAdr;ErzAdrZusatz;;;19;varchar;50;;0;;;;;Aresszusatz zum Erzieherdatensatz
SchuelerErzAdr;SchulnrEigner;;1;20;int;;;0;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
SchuelerErzAdr;Erz1StaatKrz;;;21;varchar;3;;0;;NationalitaetenConverter;1;;Staatangehörigkeit1 zum Erzieherdatensatz
SchuelerErzAdr;Erz2StaatKrz;;;22;varchar;3;;0;;NationalitaetenConverter;1;;Staatangehörigkeit2 zum Erzieherdatensatz
SchuelerErzAdr;ErzEmail2;;;23;varchar;100;;0;;;;;Email2 zum Erzieherdatensatz
SchuelerErzAdr;Erz1ZusatzNachname;;;24;varchar;30;;0;;;;;Zusatznachname1 zum Erzieherdatensatz
SchuelerErzAdr;Erz2ZusatzNachname;;;25;varchar;30;;0;;;;;Zusatznachname2 zum Erzieherdatensatz
SchuelerErzAdr;Bemerkungen;;;26;text;;;0;;;;;Memofeld Bemerkungen zum Erzieherdatensatz
SchuelerErzAdr;CredentialID;;;27;bigint;;;0;;;;;Die ID des Credential-Eintrags
SchuelerFehlstunden;ID;;;1;bigint;;;1;;;;;ID des Fehlstundeneintrags
SchuelerFehlstunden;SchulnrEigner;;1;2;int;;;1;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
SchuelerFehlstunden;Abschnitt_ID;;;3;bigint;;;1;;;;;AbschnittsID des zugehörigen Lernabschnitts
SchuelerFehlstunden;Datum;;;4;date;;;1;;DatumConverter;;;Datum der Fehlzeit
SchuelerFehlstunden;Fach_ID;;;5;bigint;;;0;;;;;FachID der Fehlzeit
SchuelerFehlstunden;FehlStd;;;6;float;;;1;;;;;Anzahl der Fehlstunden
SchuelerFehlstunden;VonStd;;;7;int;;;0;;;;;Beginn Stunde Fehlzeit
SchuelerFehlstunden;BisStd;;;8;int;;;0;;;;;Ende Stunde Fehlzeit
SchuelerFehlstunden;Entschuldigt;;;9;varchar;1;-;0;;BooleanPlusMinusDefaultMinusConverter;;;Entschuldigt Ja Nein
SchuelerFehlstunden;Lehrer_ID;;;10;bigint;;;0;;;;;LehrerID der Fehlzeit
SchuelerFHR;ID;;;1;bigint;;;1;;;;;ID des FHR Datensatzes
SchuelerFHR;Schueler_ID;;;2;bigint;;;1;;;;;ID des Schülers zum FHR Datensatz
SchuelerFHR;FHRErreicht;;;3;varchar;1;-;0;;BooleanPlusMinusDefaultMinusConverter;;;Gibt an ob das FHR erreicht wurde
SchuelerFHR;Note;;;4;varchar;3;;0;;;;;Gesamtnote FHR
SchuelerFHR;GesamtPunktzahl;;;5;smallint;;;0;;;;;Gesamtpunktzahl FHR
SchuelerFHR;SummeGK;;;6;smallint;;;0;;;;;Summer der Grundkurse FHR
SchuelerFHR;SummeLK;;;7;smallint;;;0;;;;;Summer der Leistungskurse FHR
SchuelerFHR;SummenOK;;;8;smallint;;;0;;;;;Gibt an ob die Anzahl der eingebrachten Kurse ok ist
SchuelerFHR;AnzRelLK;;;9;smallint;;;0;;;;;Anzahl der eingebrachten LKs
SchuelerFHR;AnzRelGK;;;10;smallint;;;0;;;;;Anzahl der eingebrachten Gks
SchuelerFHR;AnzRelOK;;;11;smallint;;;0;;;;;Gibt an ob die Anzahl GK ok ist
SchuelerFHR;AnzDefLK;;;12;smallint;;;0;;;;;Gibt an ob die Anzahl Defizite LK ok ist
SchuelerFHR;AnzDefGK;;;13;smallint;;;0;;;;;Anzahl der Defizite in den Gks
SchuelerFHR;AnzDefOK;;;14;smallint;;;0;;;;;Gibt an ob die Anzahl Defizite GK ok ist
SchuelerFHR;JSII_2_1;;;15;smallint;;;0;;;;;J: Jahr des betreffenden Abschnittes (z.B. für Anzeige im Grid auf der Seite FHR)  W=wiederholt
SchuelerFHR;JSII_2_1_W;;;16;smallint;;;0;;;;;J: Jahr des betreffenden Abschnittes (z.B. für Anzeige im Grid auf der Seite FHR) 
SchuelerFHR;JSII_2_2;;;17;smallint;;;0;;;;;J: Jahr des betreffenden Abschnittes (z.B. für Anzeige im Grid auf der Seite FHR) 
SchuelerFHR;JSII_2_2_W;;;18;smallint;;;0;;;;;J: Jahr des betreffenden Abschnittes (z.B. für Anzeige im Grid auf der Seite FHR)  W=wiederholt
SchuelerFHR;JSII_3_1;;;19;smallint;;;0;;;;;J: Jahr des betreffenden Abschnittes (z.B. für Anzeige im Grid auf der Seite FHR) 
SchuelerFHR;JSII_3_1_W;;;20;smallint;;;0;;;;;J: Jahr des betreffenden Abschnittes (z.B. für Anzeige im Grid auf der Seite FHR)  W=wiederholt
SchuelerFHR;JSII_3_2;;;21;smallint;;;0;;;;;J: Jahr des betreffenden Abschnittes (z.B. für Anzeige im Grid auf der Seite FHR) 
SchuelerFHR;JSII_3_2_W;;;22;smallint;;;0;;;;;J: Jahr des betreffenden Abschnittes (z.B. für Anzeige im Grid auf der Seite FHR)  W=wiederholt
SchuelerFHR;ASII_2_1;;;23;smallint;;;0;;;;;A: Abschnitt des betreffenden Abschnittes (z.B. für Anzeige im Grid auf der Seite FHR) 
SchuelerFHR;ASII_2_2;;;24;smallint;;;0;;;;;A: Abschnitt des betreffenden Abschnittes (z.B. für Anzeige im Grid auf der Seite FHR) 
SchuelerFHR;ASII_2_1_W;;;25;smallint;;;0;;;;;A: Abschnitt des betreffenden Abschnittes (z.B. für Anzeige im Grid auf der Seite FHR)  W=wiederholt
SchuelerFHR;ASII_2_2_W;;;26;smallint;;;0;;;;;A: Abschnitt des betreffenden Abschnittes (z.B. für Anzeige im Grid auf der Seite FHR)  W=wiederholt
SchuelerFHR;ASII_3_1;;;27;smallint;;;0;;;;;A: Abschnitt des betreffenden Abschnittes (z.B. für Anzeige im Grid auf der Seite FHR) 
SchuelerFHR;ASII_3_2;;;28;smallint;;;0;;;;;A: Abschnitt des betreffenden Abschnittes (z.B. für Anzeige im Grid auf der Seite FHR) 
SchuelerFHR;ASII_3_1_W;;;29;smallint;;;0;;;;;A: Abschnitt des betreffenden Abschnittes (z.B. für Anzeige im Grid auf der Seite FHR)  W=wiederholt
SchuelerFHR;ASII_3_2_W;;;30;smallint;;;0;;;;;A: Abschnitt des betreffenden Abschnittes (z.B. für Anzeige im Grid auf der Seite FHR)  W=wiederholt
SchuelerFHR;WSII_2_1;;;31;varchar;1;;0;;;;;W: Wertung des betreffenden Abschnittes für FHR. Damit ist gemeint: Wird der betreffende Abschnitt für die FHR-Berechnung herangezogen? Im Grid auf Karteireiter FHR wird die betreffende Spalte dann mit fetter Überschrift angezeigt.
SchuelerFHR;WSII_2_2;;;32;varchar;1;;0;;;;;W: Wertung des betreffenden Abschnittes für FHR. Damit ist gemeint: Wird der betreffende Abschnitt für die FHR-Berechnung herangezogen? Im Grid auf Karteireiter FHR wird die betreffende Spalte dann mit fetter Überschrift angezeigt.
SchuelerFHR;WSII_2_1_W;;;33;varchar;1;;0;;;;;W: Wertung des betreffenden Abschnittes für FHR. Damit ist gemeint: Wird der betreffende Abschnitt für die FHR-Berechnung herangezogen? Im Grid auf Karteireiter FHR wird die betreffende Spalte dann mit fetter Überschrift angezeigt.  W=wiederholt
SchuelerFHR;WSII_2_2_W;;;34;varchar;1;;0;;;;;W: Wertung des betreffenden Abschnittes für FHR. Damit ist gemeint: Wird der betreffende Abschnitt für die FHR-Berechnung herangezogen? Im Grid auf Karteireiter FHR wird die betreffende Spalte dann mit fetter Überschrift angezeigt. W=wiederholt
SchuelerFHR;WSII_3_1;;;35;varchar;1;;0;;;;;W: Wertung des betreffenden Abschnittes für FHR. Damit ist gemeint: Wird der betreffende Abschnitt für die FHR-Berechnung herangezogen? Im Grid auf Karteireiter FHR wird die betreffende Spalte dann mit fetter Überschrift angezeigt.
SchuelerFHR;WSII_3_2;;;36;varchar;1;;0;;;;;W: Wertung des betreffenden Abschnittes für FHR. Damit ist gemeint: Wird der betreffende Abschnitt für die FHR-Berechnung herangezogen? Im Grid auf Karteireiter FHR wird die betreffende Spalte dann mit fetter Überschrift angezeigt.
SchuelerFHR;WSII_3_1_W;;;37;varchar;1;;0;;;;;W: Wertung des betreffenden Abschnittes für FHR. Damit ist gemeint: Wird der betreffende Abschnitt für die FHR-Berechnung herangezogen? Im Grid auf Karteireiter FHR wird die betreffende Spalte dann mit fetter Überschrift angezeigt. W=wiederholt
SchuelerFHR;WSII_3_2_W;;;38;varchar;1;;0;;;;;W: Wertung des betreffenden Abschnittes für FHR. Damit ist gemeint: Wird der betreffende Abschnitt für die FHR-Berechnung herangezogen? Im Grid auf Karteireiter FHR wird die betreffende Spalte dann mit fetter Überschrift angezeigt. W=wiederholt
SchuelerFHR;SchulnrEigner;;1;39;int;;;0;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
SchuelerFHRFaecher;ID;;;1;bigint;;;1;;;;;ID des Facheintrags für den FHR-Reiter
SchuelerFHRFaecher;Schueler_ID;;;2;bigint;;;1;;;;;ID des Schuelers
SchuelerFHRFaecher;Fach_ID;;;3;bigint;;;1;;;;;ID des Faches
SchuelerFHRFaecher;KursartAllg;;;4;varchar;5;;0;;;;;Kursart des Faches im Klartext
SchuelerFHRFaecher;FachKrz;;;5;varchar;20;;0;;;;;Kürzel des Faches
SchuelerFHRFaecher;PSII_2_1;;;6;varchar;2;;0;;;;;P: Punkte im betreffenden Abschnitt
SchuelerFHRFaecher;HSII_2_1;;;7;int;;;0;;;;;H: Wenn ungleich 0: Es handelt sich um eine Hochrechnung, dann steht darin die ID des Users, der die Hochrechnung angestoßen hat (diese Daten werden dann bei Beendigung von SchILD wieder gelöscht). Nur noch BK. 
SchuelerFHRFaecher;RSII_2_1;;;8;varchar;1;-;0;;BooleanPlusMinusDefaultMinusConverter;;;R: Relevanz für Berechnung (+ wenn das Fach im betreffenden Abschnitt in die Berechnung eingeht, in SchILD wird das dann hellblau im Grid dargestellt) 
SchuelerFHRFaecher;PSII_2_2;;;9;varchar;2;;0;;;;;P: Punkte im betreffenden Abschnitt 
SchuelerFHRFaecher;HSII_2_2;;;10;int;;;0;;;;;H: Wenn ungleich 0: Es handelt sich um eine Hochrechnung, dann steht darin die ID des Users, der die Hochrechnung angestoßen hat (diese Daten werden dann bei Beendigung von SchILD wieder gelöscht). Nur noch BK. 
SchuelerFHRFaecher;RSII_2_2;;;11;varchar;1;-;0;;BooleanPlusMinusDefaultMinusConverter;;;R: Relevanz für Berechnung (+ wenn das Fach im betreffenden Abschnitt in die Berechnung eingeht, in SchILD wird das dann hellblau im Grid dargestellt) 
SchuelerFHRFaecher;PSII_2_1_W;;;12;varchar;2;;0;;;;;P: Punkte im betreffenden Abschnitt W=wiederholt
SchuelerFHRFaecher;HSII_2_1_W;;;13;int;;;0;;;;;H: Wenn ungleich 0: Es handelt sich um eine Hochrechnung, dann steht darin die ID des Users nur noch BK. Daten sind temporär. W=wiederholt 
SchuelerFHRFaecher;RSII_2_1_W;;;14;varchar;1;-;0;;BooleanPlusMinusDefaultMinusConverter;;;R: Relevanz für Berechnung (+ wenn das Fach im betreffenden Abschnitt in die Berechnung eingeht, in SchILD wird das dann hellblau im Grid dargestellt) W=wiederholt
SchuelerFHRFaecher;PSII_2_2_W;;;15;varchar;2;;0;;;;;P: Punkte im betreffenden Abschnitt W=wiederholt
SchuelerFHRFaecher;HSII_2_2_W;;;16;int;;;0;;;;;H: Wenn ungleich 0: Es handelt sich um eine Hochrechnung, dann steht darin die ID des Users nur noch BK. Daten sind temporär. W=wiederholt 
SchuelerFHRFaecher;RSII_2_2_W;;;17;varchar;1;-;0;;BooleanPlusMinusDefaultMinusConverter;;;R: Relevanz für Berechnung (+ wenn das Fach im betreffenden Abschnitt in die Berechnung eingeht, in SchILD wird das dann hellblau im Grid dargestellt) W=wiederholt
SchuelerFHRFaecher;PSII_3_1;;;18;varchar;2;;0;;;;;Punkte im betreffenden Abschnitt
SchuelerFHRFaecher;HSII_3_1;;;19;int;;;0;;;;;H: Wenn ungleich 0: Es handelt sich um eine Hochrechnung, dann steht darin die ID des Users, der die Hochrechnung angestoßen hat (diese Daten werden dann bei Beendigung von SchILD wieder gelöscht). Nur noch BK. 
SchuelerFHRFaecher;RSII_3_1;;;20;varchar;1;-;0;;BooleanPlusMinusDefaultMinusConverter;;;R: Relevanz für Berechnung (+ wenn das Fach im betreffenden Abschnitt in die Berechnung eingeht, in SchILD wird das dann hellblau im Grid dargestellt) 
SchuelerFHRFaecher;PSII_3_2;;;21;varchar;2;;0;;;;;P: Punkte im betreffenden Abschnitt
SchuelerFHRFaecher;HSII_3_2;;;22;int;;;0;;;;;H: Wenn ungleich 0: Es handelt sich um eine Hochrechnung, dann steht darin die ID des Users, der die Hochrechnung angestoßen hat (diese Daten werden dann bei Beendigung von SchILD wieder gelöscht). Nur noch BK. 
SchuelerFHRFaecher;RSII_3_2;;;23;varchar;1;-;0;;BooleanPlusMinusDefaultMinusConverter;;;R: Relevanz für Berechnung (+ wenn das Fach im betreffenden Abschnitt in die Berechnung eingeht, in SchILD wird das dann hellblau im Grid dargestellt) 
SchuelerFHRFaecher;PSII_3_1_W;;;24;varchar;2;;0;;;;;P: Punkte im betreffenden Abschnitt W=wiederholt
SchuelerFHRFaecher;HSII_3_1_W;;;25;int;;;0;;;;;H: Wenn ungleich 0: Es handelt sich um eine Hochrechnung, dann steht darin die ID des Users nur noch BK. Daten sind temporär. W=wiederholt 
SchuelerFHRFaecher;RSII_3_1_W;;;26;varchar;1;-;0;;BooleanPlusMinusDefaultMinusConverter;;;R: Relevanz für Berechnung (+ wenn das Fach im betreffenden Abschnitt in die Berechnung eingeht, in SchILD wird das dann hellblau im Grid dargestellt) W=wiederholt
